source,target,weight
antfrost,badboyhalo,11447
antfrost,sykkuno,11118
antfrost,sapnapalt,10982
antfrost,dreamwastaken,10266
justaminx,mizkif,18392
justaminx,xqcow,15957
justaminx,sodapoppin,12161
justaminx,nmplol,11941
justaminx,ranboolive,10751
justaminx,pokimane,10208
redbullbatalla,thegrefg,17712
blusewilly_retry,mobilmobil,16083
blusewilly_retry,uzra,10483
blusewilly_retry,relaxing234,10175
blusewilly_retry,shuteye_orange,10097
stormen,tsm_imperialhal,17515
stormen,tfue,13246
stormen,sweetdreams,10321
anabancr,thegrefg,29748
anabancr,ibai,22016
anabancr,pompeyo4,17316
anabancr,beniju03,16436
destiny,xqcow,21032
destiny,mizkif,16094
destiny,sodapoppin,14812
destiny,hasanabi,12547
destiny,melina,11022
aunkere,buster,24973
aunkere,weplaycsgo_ru,24471
aunkere,evelone192,18695
aunkere,pokanoname,16070
aunkere,s1mple,15799
aunkere,b1tcs,15623
aunkere,dmitry_lixxx,13784
aunkere,m0nesyof,13365
aunkere,strogo,13129
aunkere,blastpremier,12666
aunkere,n3koglai,12470
aunkere,csgomc_ru,12381
aunkere,fandercs,11503
ekatze007,evelone192,31691
ekatze007,strogo,23068
ekatze007,n3koglai,22679
ekatze007,paradeev1ch,21711
ekatze007,follentass,19932
ekatze007,koreshzy,17561
ekatze007,weplaycsgo_ru,16896
ekatze007,mokrivskyi,16817
ekatze007,shadowkekw,14819
ekatze007,gensyxa,14351
ekatze007,pch3lk1n,14284
ekatze007,strogo1337,13876
ekatze007,evelone2004,13489
ekatze007,keyeren,12829
ekatze007,fruktozka,12625
ekatze007,jesusavgn,11933
ekatze007,pokanoname,11513
ekatze007,kostbi4,11464
ekatze007,quickhuntik,11150
ekatze007,jojohf,11131
ekatze007,recrent,10133
imsofresh,shaunz,38202
imsofresh,kamet0,26331
imsofresh,pasdebol_tft,19484
imsofresh,un33d,19478
imsofresh,solary,17302
imsofresh,mistermv,14499
purpled,ranboolive,26183
purpled,tubbo,24320
purpled,wilbursoot,22197
purpled,tommyinnit,17513
purpled,quackity,15409
purpled,tubbolive,13229
purpled,sapnap,11988
putupau,thegrefg,14129
putupau,rubius,11418
aypierre,domingo,14866
aypierre,gotaga,14430
aypierre,kamet0,11494
l3tcraft,soyfelipez360,18616
l3tcraft,thegrefg,14007
mynthos,ponce,22901
mynthos,shisheyu_mayamoto,12076
mynthos,tonton,10536
ranger,sypherpk,21215
bt0tv,gaules,46754
bt0tv,liminhag0d,31020
bt0tv,gafallen,23578
bt0tv,casimito,23202
bt0tv,mch_agg,22559
bt0tv,fer,15844
bt0tv,ronaldotv,12768
abdulhd,sidelogic,18559
abdulhd,bobbypoffgaming,18320
abdulhd,chica,17431
abdulhd,xqcow,16224
abdulhd,skyshocktv,14513
abdulhd,anthonyz,13598
abdulhd,koil,13151
abdulhd,buddha,13116
abdulhd,skipnho,12319
abdulhd,dwjft,11756
abdulhd,kyle,11580
abdulhd,ssaab,10833
adeptthebest,xqcow,35026
adeptthebest,koil,18406
adeptthebest,summit1g,18346
adeptthebest,buddha,17485
adeptthebest,anthonyz,17350
adeptthebest,ssaab,15304
adeptthebest,sykkuno,14640
adeptthebest,sodapoppin,13968
adeptthebest,kyle,13898
adeptthebest,timmac,12702
adeptthebest,pokelawls,12522
adeptthebest,blaustoise,12330
adeptthebest,mizkif,12104
adeptthebest,omie,11850
adeptthebest,dwjft,11765
adeptthebest,silent,11727
adeptthebest,ray__c,11653
adeptthebest,gtawiseguy,11634
adeptthebest,whippy,11559
adeptthebest,shroud,10831
adeptthebest,penta,10740
adeptthebest,pokimane,10368
adeptthebest,crystalst,10106
hollywood285,yoshi93,13431
datmodz,steelmage,18730
datmodz,quin69,17835
datmodz,mathil1,17563
datmodz,raizqt,12471
datmodz,lightee7,11759
singsing,topsonous,13066
bebe872,k3soju,25905
bebe872,kiyoon,18324
bebe872,keanelol,15522
bebe872,deliciousmilkgg,13415
bebe872,rayditz,11834
bebe872,robinsongz,11045
bebe872,becca,10068
naowh,zackrawrr,10028
roflgator,sodapoppin,31337
roflgator,xqcow,24225
roflgator,summit1g,11457
roflgator,shroud,10605
oniyadayo,stylishnoob4,21289
oniyadayo,spygea,16679
oniyadayo,rtainjapan,10041
littlebigwhale,ponce,17563
littlebigwhale,mistermv,13759
littlebigwhale,squeezie,11866
littlebigwhale,maghla,10682
jujalag,thegrefg,12229
jujalag,knekro,12106
jujalag,rubius,10040
biropjl,loud_coringa,45461
biropjl,gabepeixe,35324
biropjl,lenonns,25299
biropjl,bragap1,21717
biropjl,mqs1,21693
biropjl,meikodboy_,11296
natehill,sypherpk,25083
natehill,ninja,19852
natehill,nickeh30,13535
natehill,nickmercs,11403
natehill,tfue,11070
bateson87,castro_1021,33259
bateson87,pieface23,15333
bateson87,runthefutmarket,14415
bateson87,easportsfifa,11965
limit_maximum,zackrawrr,19953
limit_maximum,sodapoppin,11663
limit_maximum,naowh,10634
chigre,thegrefg,19770
chigre,ibai,19452
rooftopcat99,saddummy,10986
soyfelipez360,thegrefg,12964
robcdee,xqcow,13659
robcdee,sodapoppin,10160
deqiuv,juansguarnizo,26044
deqiuv,rubius,25028
deqiuv,ibai,24470
deqiuv,thegrefg,18985
deqiuv,karchez,14158
deqiuv,imantado,12166
deqiuv,reborn_live,10584
des0ut,evelone192,34044
des0ut,strogo,28427
des0ut,dmitry_lixxx,25286
des0ut,strogo1337,20872
des0ut,n3koglai,20282
des0ut,mokrivskyi,19768
des0ut,weplaycsgo_ru,19130
des0ut,paradeev1ch,18513
des0ut,follentass,17934
des0ut,shadowkekw,17110
des0ut,kostbi4,16738
des0ut,evelone2004,16533
des0ut,fruktozka,16085
des0ut,ekatze007,14876
des0ut,gensyxa,14554
des0ut,pch3lk1n,14218
des0ut,koreshzy,13997
des0ut,pokanoname,13177
des0ut,quickhuntik,12609
des0ut,recrent,12551
des0ut,stanislaw89,11623
des0ut,jesusavgn,11392
des0ut,mapke,11053
des0ut,gaechkatm,10751
des0ut,jojohf,10518
des0ut,karavay46,10099
des0ut,guacamolemolly,10036
giggand,montanablack88,28848
giggand,real_bazzi,18644
giggand,trymacs,15996
giggand,scurrows,15851
giggand,mckytv,14794
giggand,therealknossi,14365
giggand,qseng66,10037
ikeepittaco,loltyler1,17286
ikeepittaco,ratirl,11394
ikeepittaco,tobiasfate,10422
shotzzy,teepee,10025
lostark_kr,nodolly,11409
lostark_kr,pjs9073,10092
jolavanille,kinstaar,15881
pisicela,xmerghani,11740
ac7ionman,sypherpk,12429
ac7ionman,adinross,10938
aroyitt,rubius,25179
aroyitt,thegrefg,24257
aroyitt,ibai,23975
aroyitt,auronplay,18601
aroyitt,juansguarnizo,15115
snuffy,veibae,16381
thedanirep,thegrefg,29028
xchocobars,xqcow,11794
giantwaffle,lirik,19942
giantwaffle,summit1g,12907
giantwaffle,sodapoppin,12278
giantwaffle,shroud,11613
giantwaffle,xqcow,10331
tsm_bjergsen,xqcow,10573
natsumiii,sykkuno,22574
natsumiii,quarterjade,16765
natsumiii,pokimane,16466
natsumiii,xqcow,15787
natsumiii,scarra,15301
natsumiii,starsmitten,12771
natsumiii,tinakitten,11832
natsumiii,peterparktv,10624
natsumiii,offlinetv,10170
asiagodtonegg3be0,bbbb87,20781
asiagodtonegg3be0,relaxing234,20618
asiagodtonegg3be0,guanweiboy,17482
asiagodtonegg3be0,never_loses,16664
asiagodtonegg3be0,butterflyouo,11792
asiagodtonegg3be0,gearbaby1010,11776
asiagodtonegg3be0,sweetcampercs,10575
jacob4tv,kubx,24752
jinu6734,kimdduddi,19774
jinu6734,pjs9073,18105
jinu6734,nanayango3o,16246
jinu6734,kumikomii,13488
jinu6734,leechunhyang,13032
sanchovies,xqcow,13586
sanchovies,thebausffs,11555
sh4dowehhh,topsonous,12049
sh4dowehhh,weplaycsgo_ru,11944
sh4dowehhh,stray228,11444
nisqyy,waolol1,22324
nisqyy,solary,15723
nisqyy,ricadam_lol,12428
kayzahr,montanablack88,18180
kayzahr,stylerz,15439
kayzahr,trymacs,12757
homyatol,pow3rtv,10497
homyatol,tumblurr,10274
solarbacca,thebausffs,14267
solarbacca,tfblade,12686
solarbacca,tobiasfate,11741
fruktozka,strogo,24479
fruktozka,mokrivskyi,21387
fruktozka,n3koglai,20847
fruktozka,shadowkekw,19158
fruktozka,paradeev1ch,17401
fruktozka,strogo1337,16851
fruktozka,weplaycsgo_ru,15590
fruktozka,gensyxa,15313
fruktozka,koreshzy,15281
fruktozka,kostbi4,14940
fruktozka,quickhuntik,14384
fruktozka,pch3lk1n,12848
fruktozka,gaechkatm,12712
fruktozka,jojohf,11920
fruktozka,pokanoname,11316
fruktozka,jesusavgn,10904
fruktozka,recrent,10512
johnny3047258,nodolly,20014
johnny3047258,pjs9073,18397
johnny3047258,skswhdkgo1,13576
johnny3047258,runner0608,12022
johnny3047258,tmxk319,11455
johnny3047258,lostark_kr,10517
johnny3047258,saddummy,10101
75ricksanchez75,montanablack88,38944
75ricksanchez75,real_bazzi,31508
75ricksanchez75,abugoku9999,24185
75ricksanchez75,qseng66,21832
75ricksanchez75,mckytv,21567
75ricksanchez75,therealknossi,18020
75ricksanchez75,spartatheoriginal,17754
75ricksanchez75,isimo42,16628
75ricksanchez75,trymacs,15513
75ricksanchez75,inoiizy,12679
75ricksanchez75,citoo93,12033
75ricksanchez75,amar,11732
75ricksanchez75,breitenvonberg,10825
75ricksanchez75,mehdideluxe,10290
icemanisaac,its_iron,15744
icemanisaac,symfuhny,14585
icemanisaac,swagg,14448
icemanisaac,joewo,14048
icemanisaac,teepee,11761
icemanisaac,mutex,11484
aimdll__,mujs_,24816
aimdll__,sizophren,18732
aimdll__,kendinemuzisyen,17514
aimdll__,russzfps,14005
aimdll__,valorant_esports_tr,13928
aimdll__,elraenn,13030
aimdll__,berkriptepe,12315
aimdll__,unlostv,11163
aimdll__,legoo,10947
aimdll__,jrokezftw,10189
starsmitten,sykkuno,16099
starsmitten,xqcow,12207
starsmitten,xchocobars,11985
paulanobre,valorant_br,20932
paulanobre,sacy,12314
farfadoxvevo,thegrefg,16525
farfadoxvevo,ibai,12966
farfadoxvevo,rubius,12090
dannyaarons,pieface23,13029
dannyaarons,runthefutmarket,10651
rollingloud,xqcow,10281
felps,rakin,12046
crystal_lol,holyphoenix,16656
crystal_lol,elwind,15526
crystal_lol,elraenn,12061
polispol1,rubius,23666
polispol1,thegrefg,23316
polispol1,reborn_live,10294
fpsthailand,rebirthztv,13319
karavay46,kostbi4,23592
karavay46,strogo1337,20707
karavay46,n3koglai,19881
karavay46,strogo,18626
karavay46,weplaycsgo_ru,15246
karavay46,mokrivskyi,13982
karavay46,paradeev1ch,12475
karavay46,stanislaw89,12446
karavay46,koreshzy,10070
k1ng,thegrefg,23971
fifakillvizualz,huskerrs,18094
fifakillvizualz,symfuhny,15993
fifakillvizualz,swagg,13311
fifakillvizualz,mutex,12660
fifakillvizualz,its_iron,12084
fifakillvizualz,teepee,11138
skswhdkgo1,tmxk319,13878
sz_taisheen,tsm_imperialhal,22547
sz_taisheen,tfue,11552
superjj102,xqn_thesad,13151
superjj102,thijs,12677
shanks_ttv,sinatraa,29276
shanks_ttv,tarik,28064
shanks_ttv,valorant,27622
shanks_ttv,subroza,22439
shanks_ttv,shroud,18633
shanks_ttv,wardell,17841
shanks_ttv,xqcow,12867
namin1004,relaxing234,13908
mylonzete,pijack11,14308
mylonzete,nicklink,14288
mylonzete,rakin,11043
mylonzete,revolta,10342
muse_tw,relaxing234,11325
mtashed,tectone,22364
aa9skillz,castro_1021,27767
aa9skillz,pieface23,15222
aa9skillz,runthefutmarket,14438
beryl_lulu,et_1231,11289
beryl_lulu,relaxing234,11228
awfdota,dota2mc_ru,27975
awfdota,dota2ruhub,26835
awfdota,icebergdoto,23411
awfdota,sh4dowehhh,18922
awfdota,rostislav_999,17872
awfdota,daxak,15712
awfdota,justcooman,15381
awfdota,just_ns,14996
awfdota,nix,13324
awfdota,dreadztv,12864
awfdota,epic_d2cl,12041
awfdota,generalqw,11467
awfdota,topsonous,11420
awfdota,stray228,10977
awfdota,weplaycsgo_ru,10648
towelliee,zackrawrr,15920
godjj,relaxing234,20784
godjj,never_loses,15529
godjj,guanweiboy,13468
godjj,uzra,13222
godjj,wtf_winds123,12377
solaaaa,sologesang,10991
dinablin,evelone192,24072
dinablin,dmitry_lixxx,19635
dinablin,mokrivskyi,16315
dinablin,n3koglai,15905
dinablin,strogo,15322
dinablin,follentass,15153
dinablin,paradeev1ch,12768
dinablin,shadowkekw,12712
dinablin,weplaycsgo_ru,11557
dinablin,jesusavgn,11210
dinablin,gensyxa,11093
dinablin,koreshzy,11021
dinablin,evelone2004,10776
dinablin,quickhuntik,10390
okcode,tectone,17534
isimo42,montanablack88,38206
isimo42,real_bazzi,32780
isimo42,qseng66,24085
isimo42,mckytv,23112
isimo42,spartatheoriginal,19467
isimo42,therealknossi,17899
isimo42,mehdideluxe,13479
isimo42,trymacs,13096
wolfabelle,xqcow,19533
uberhaxornova,xqcow,14718
daigothebeastv,rtainjapan,14017
lenonns,loud_coringa,41340
lenonns,mqs1,21206
lenonns,meikodboy_,11258
froggen,jankos,16224
froggen,loltyler1,15469
froggen,tfblade,11804
froggen,lol_nemesis,10544
froggen,ratirl,10484
magenta62,sooflower,10700
avoidingthepuddle,sodapoppin,10584
avoidingthepuddle,xqcow,10488
lazvell,stylishnoob4,33198
lazvell,spygea,21887
lazvell,makiba7,14234
lazvell,sasatikk,12091
lazvell,ta1yo_tv,11679
dizzy,sinatraa,26163
dizzy,valorant,24844
dizzy,shahzam,21578
dizzy,shroud,20146
dizzy,tarik,19178
dizzy,s0mcs,15305
dizzy,kyedae,15286
dizzy,xqcow,14428
dizzy,subroza,14167
dizzy,wardell,11791
dizzy,prodval,11219
rivers_gg,thegrefg,15024
bystaxx,thegrefg,25497
bystaxx,ibai,23928
bystaxx,rubius,12470
shiphtur,sykkuno,12221
shiphtur,xqcow,10384
shiphtur,starsmitten,10118
berkriptepe,unlostv,17066
berkriptepe,mujs_,15244
berkriptepe,elraenn,13713
berkriptepe,kendinemuzisyen,12365
berkriptepe,sizophren,11789
berkriptepe,valorant_esports_tr,10576
karmikkoala,voodoosh,11821
ses836,yapyap30,20980
ses836,tmxk319,14925
ses836,tst1023,11819
barcagamer,juansguarnizo,20501
barcagamer,thegrefg,19668
barcagamer,elded,16598
barcagamer,rubius,14637
barcagamer,elmariana,13934
barcagamer,ibai,12008
bananabrea,koil,22446
bananabrea,xqcow,20975
bananabrea,buddha,19921
bananabrea,ssaab,19658
bananabrea,dwjft,18463
bananabrea,gtawiseguy,16546
bananabrea,silent,15876
bananabrea,shotz,15435
bananabrea,blaustoise,15348
bananabrea,summit1g,14889
bananabrea,kyle,14883
bananabrea,sykkuno,14491
bananabrea,ray__c,13023
bananabrea,crystalst,12292
bananabrea,curtisryan,12153
bananabrea,hirona,11875
bananabrea,timmac,11544
bananabrea,kyliebitkin,10861
bananabrea,uhsnow,10764
bananabrea,deansocool,10730
bananabrea,penta,10360
uhsnow,xqcow,17911
uhsnow,whippy,11511
uhsnow,wolfabelle,10484
quickhuntik,strogo,23310
quickhuntik,shadowkekw,16414
quickhuntik,strogo1337,14861
quickhuntik,weplaycsgo_ru,14487
quickhuntik,recrent,10486
c9perkz,jankos,24450
c9perkz,caedrel,13866
c9perkz,loltyler1,13650
c9perkz,lol_nemesis,13151
c9perkz,doublelift,12193
c9perkz,thebausffs,11825
c9perkz,faker,11095
c9perkz,ratirl,10422
itsryanhiga,sykkuno,17479
itsryanhiga,quarterjade,15059
itsryanhiga,pokimane,14391
itsryanhiga,kyedae,14249
itsryanhiga,masayoshi,13335
itsryanhiga,lilypichu,12960
itsryanhiga,valorant,11235
itsryanhiga,xqcow,11084
itsryanhiga,offlinetv,10655
gaechkatm,n3koglai,22149
gaechkatm,strogo,19971
gaechkatm,shadowkekw,16747
gaechkatm,mokrivskyi,16118
gaechkatm,paradeev1ch,15152
gaechkatm,jojohf,14297
gaechkatm,koreshzy,13768
gaechkatm,strogo1337,13723
gaechkatm,jesusavgn,13282
gaechkatm,gensyxa,11919
gaechkatm,weplaycsgo_ru,11184
gaechkatm,kostbi4,10755
bragap1,loud_coringa,38791
bragap1,gabepeixe,28715
bragap1,lenonns,21572
bragap1,mqs1,20584
magical,stray228,13800
magical,rostislav_999,13483
magical,topsonous,12474
magical,tpabomah,10914
naseongkim,saddummy,17603
naseongkim,pjs9073,14324
naseongkim,runner0608,13762
naseongkim,pacific8815,12693
naseongkim,yapyap30,11885
naseongkim,ses836,11106
naseongkim,rkdthdus930,10762
naseongkim,yumyumyu77,10321
kkatamina,lilypichu,21207
kkatamina,sykkuno,21050
kkatamina,xqcow,17536
kkatamina,pokimane,16173
kkatamina,quarterjade,14980
kkatamina,mizkif,13289
kkatamina,tinakitten,12008
kkatamina,natsumiii,11931
kkatamina,scarra,11037
lukisteve,vysotzky,29996
lukisteve,rybsonlol_,19094
lukisteve,popo,16111
silvervale,veibae,16547
silvervale,snuffy,13579
ricoy23,thegrefg,18295
bebelolz,relaxing234,25059
bebelolz,guanweiboy,18600
bebelolz,never_loses,18361
bebelolz,ggbb528,15554
bebelolz,gearbaby1010,15447
bebelolz,godjj,13510
bebelolz,butterflyouo,12424
bebelolz,wtf_winds123,11511
rakanoolive,shongxbong,15380
jaggerprincesa,thegrefg,20575
jaggerprincesa,rubius,18467
jaggerprincesa,juansguarnizo,10772
dakillzor,worldoftanks,24461
dakillzor,skill4ltu,21279
dakillzor,quickybaby,15841
nanajam777,saddummy,12875
pompeyo4,thegrefg,23979
g4g_revenant,ibai,23682
g4g_revenant,knekro,20907
g4g_revenant,illojuan,13970
g4g_revenant,thegrefg,12123
prxf0rsaken,valorant,25494
prxf0rsaken,sinatraa,18054
prxf0rsaken,shahzam,16267
prxf0rsaken,tarik,15832
prxf0rsaken,s0mcs,13171
prxf0rsaken,subroza,12363
prxf0rsaken,shroud,11684
ramez05,streamerhouse,15668
gearbaby1010,relaxing234,23550
gearbaby1010,guanweiboy,21473
gearbaby1010,never_loses,18946
gearbaby1010,ggbb528,13158
gearbaby1010,godjj,10120
mang0,vgbootcamp,16274
tarzaned,tfblade,14084
tarzaned,xqcow,10143
litkillah,thegrefg,15009
5uppp,tubbo,18835
5uppp,ranboolive,17629
5uppp,wilbursoot,14908
5uppp,foolish_gamers,14555
5uppp,philza,14378
5uppp,karlnetwork,12653
5uppp,tubbolive,11733
5uppp,punz,10831
5uppp,tommyinnit,10642
5uppp,disguisedtoast,10070
anders_vejrgang,castro_1021,14633
anders_vejrgang,easportsfifa,10692
nadeshot,scump,14096
nadeshot,shroud,12394
nadeshot,valorant,11026
nadeshot,xqcow,10908
nadeshot,nickmercs,10272
robinsongz,scarra,10338
elisabetetv,ijenz,12615
elisabetetv,leynainu,11094
atrioc,mizkif,12932
atrioc,xqcow,11471
gernaderjake,gladd,11411
jbzzed,kamet0,17244
dansgaming,lirik,11801
r6esportsbr,rainbow6,10401
a541021,uzra,24261
a541021,kr1stw,17654
a541021,aphrolin1107,17077
a541021,kyo1984123,15551
a541021,bbbb87,12047
a541021,relaxing234,11855
sunbaconrelaxer,superjj102,16221
sunbaconrelaxer,xqn_thesad,15550
karasmai,loltyler1,20379
karasmai,tfblade,11562
ranboobutnot,ranboolive,37865
ranboobutnot,tubbo,30977
ranboobutnot,wilbursoot,28126
ranboobutnot,tommyinnit,18496
ranboobutnot,tubbolive,17150
ranboobutnot,sneegsnag,13675
ranboobutnot,sapnap,13415
ranboobutnot,thisisnotgeorgenotfound,11563
angrypug,hexy,11335
angrypug,otzdarva,10846
snoodyboo,thegrefg,12956
stylerz,trymacs,10386
rkdthdus930,runner0608,20983
rkdthdus930,yapyap30,20351
rkdthdus930,saddummy,16387
rkdthdus930,ses836,15344
rkdthdus930,tmxk319,13585
rkdthdus930,yumyumyu77,12515
rkdthdus930,tst1023,11987
mortdog,rayditz,12950
mortdog,scarra,11577
butterflyouo,guanweiboy,21814
butterflyouo,relaxing234,19779
butterflyouo,never_loses,19376
butterflyouo,gearbaby1010,14894
butterflyouo,et_1231,14131
butterflyouo,kiss_850722,10921
butterflyouo,ggbb528,10026
kyo1984123,uzra,19441
kyo1984123,relaxing234,13264
kyo1984123,never_loses,11179
cherrypach,jinu6734,16259
cherrypach,pjs9073,15538
cherrypach,nanayango3o,14835
cherrypach,kumikomii,14473
cherrypach,leechunhyang,12215
cherrypach,kimdduddi,11456
luciid_tw,snip3down,17844
luciid_tw,scump,14575
markitonavaja,thegrefg,14553
markitonavaja,momoladinastia,10763
dmf_kyochan,fps_shaka,28454
dmf_kyochan,kato_junichi0817,24901
dmf_kyochan,stylishnoob4,23411
dmf_kyochan,spygea,16872
dmf_kyochan,k4sen,15629
dmf_kyochan,jasper7se,11483
dmf_kyochan,oniyadayo,10357
dmf_kyochan,mokouliszt1,10307
lospollostv,xqcow,10383
itsjstn,rocketleague,24504
frosty,halo,31292
frosty,snip3down,18577
frosty,luciid_tw,15904
frosty,scump,11866
frosty,lxthul,11492
josedeodo,thegrefg,12548
bruninzor,loud_coringa,13853
109ace,ddahyoni,19594
109ace,handongsuk,19237
109ace,overwatchkr,17759
109ace,runner0608,17429
109ace,yapyap30,16141
109ace,hanryang1125,15381
109ace,flurry1989,14459
109ace,pacific8815,13968
109ace,ses836,12673
109ace,tmxk319,12012
109ace,flamekr,11728
109ace,rkdthdus930,11582
109ace,saddummy,11375
109ace,portialyn,11227
109ace,rooftopcat99,10574
109ace,d_obby,10224
bullseye,dunduk,12864
bullseye,recrent,12655
scurrows,therealknossi,11263
scurrows,trymacs,10699
dasoku_aniki,kato_junichi0817,29600
dasoku_aniki,fps_shaka,23757
dasoku_aniki,stylishnoob4,20595
dasoku_aniki,spygea,16321
dasoku_aniki,dmf_kyochan,15433
dasoku_aniki,k4sen,15077
dasoku_aniki,oniyadayo,14815
dasoku_aniki,mokouliszt1,13204
dasoku_aniki,hanjoudesu,11757
dasoku_aniki,euriece,11304
dasoku_aniki,rtainjapan,10257
ml7support,supertf,10281
d_obby,handongsuk,26097
d_obby,runner0608,22445
d_obby,yapyap30,21928
d_obby,ddahyoni,19942
d_obby,tmxk319,17204
d_obby,frozen2065,16420
d_obby,flamekr,16410
d_obby,tst1023,16298
d_obby,rhdowgps,15729
d_obby,ses836,15462
d_obby,rkdthdus930,15176
d_obby,pacific8815,15080
d_obby,pjs9073,14710
d_obby,looksam,14568
d_obby,overwatchkr,13197
d_obby,dda_ju,12561
d_obby,wpghd321,11908
d_obby,flurry1989,11338
d_obby,inecr7024,10287
d_obby,saddummy,10153
drfeelgood,kamet0,17960
drfeelgood,gotaga,16568
drfeelgood,mistermv,15819
drfeelgood,ponce,14652
drfeelgood,etoiles,13949
drfeelgood,shaunz,13392
drfeelgood,solary,10016
amerikaliaynasiz,elraenn,21876
amerikaliaynasiz,kendinemuzisyen,12179
amerikaliaynasiz,rraenee,10202
modestal,n3koglai,10295
modestal,paradeev1ch,10167
nniru,stylishnoob4,10398
ilgabbrone,tumblurr,10763
ethos,valorant,22532
ethos,shahzam,18921
ethos,sinatraa,18060
ethos,s0mcs,15796
ethos,tarik,15540
ethos,subroza,15284
ethos,kyedae,14762
ethos,shroud,13442
ethos,wardell,11988
ethos,hiko,11741
annitheduck,revedtv,12162
bmkibler,thijs,19555
agentemaxo,ibai,25249
agentemaxo,rubius,25095
agentemaxo,thegrefg,21333
agentemaxo,illojuan,14086
agentemaxo,auronplay,12912
revolta,valorant_br,12659
revolta,titanlol1,10571
lysium,xqcow,24390
lysium,sykkuno,16725
lysium,whippy,16420
lysium,ray__c,15504
lysium,ssaab,14344
lysium,omie,12107
lysium,summit1g,11505
lysium,silent,10145
aquinoby2002,thegrefg,11944
elwind,kendinemuzisyen,12046
elwind,holyphoenix,10348
maciejay,rainbow6,10358
terracid,wankilstudio,21150
sonycast_,yumyumyu77,12131
fundy,ranboolive,25335
fundy,wilbursoot,22998
fundy,tubbo,20689
fundy,philza,17871
fundy,tommyinnit,16455
fundy,karlnetwork,14569
fundy,quackity,12891
fundy,jackmanifoldtv,12830
fundy,georgenotfound,12112
fundy,tubbolive,12081
bratiki94,buster,15738
bratiki94,evelone192,14945
bratiki94,follentass,13167
bratiki94,dmitry_lixxx,11987
bratiki94,n3koglai,11714
bratiki94,bratishkinoff,10426
bratiki94,paradeev1ch,10071
emongg,ml7support,11648
emongg,supertf,11394
gingitv,naowh,15557
nix,rostislav_999,15483
nix,sh4dowehhh,15427
nix,topsonous,10538
kestico,thegrefg,14655
ds_lily,steelmage,19856
ds_lily,mathil1,16785
ds_lily,quin69,13747
ds_lily,lightee7,13400
ds_lily,raizqt,12676
anthony_kongphan,pestily,15279
anthony_kongphan,summit1g,15145
anthony_kongphan,shroud,14639
anthony_kongphan,sequisha,13854
anthony_kongphan,grimmmz,11894
hexy,otzdarva,11886
nick28t,runthefutmarket,14443
nick28t,pieface23,10922
archangel_hs,buster,15707
archangel_hs,evelone192,15204
archangel_hs,n3koglai,14253
inoiizy,montanablack88,29766
inoiizy,real_bazzi,24918
inoiizy,mckytv,19664
inoiizy,isimo42,17089
inoiizy,spartatheoriginal,16540
inoiizy,qseng66,15762
inoiizy,therealknossi,15667
inoiizy,mehdideluxe,11529
inoiizy,trymacs,11370
iwilldominate,loltyler1,12926
iwilldominate,jankos,10285
ebonivon,kendinemuzisyen,23713
ebonivon,jrokezftw,20813
ebonivon,eray,19484
ebonivon,elraenn,18802
ebonivon,hype,13845
ebonivon,sizophren,11380
nilojeda,thegrefg,30418
nilojeda,rubius,10537
h2p_gucio,japczan,13157
h2p_gucio,rybsonlol_,12926
vo_ine,woowakgood,32202
boomburapa,valorant,16334
boomburapa,esl_thailand,16109
boomburapa,superbuss_,15119
keyeren,paradeev1ch,17839
keyeren,koreshzy,14488
keyeren,n3koglai,14291
keyeren,strogo,13793
keyeren,shadowkekw,12477
keyeren,mokrivskyi,11835
keyeren,modestal,11453
preachlfw,zackrawrr,19570
preachlfw,richwcampbell,10528
djurraev,evelone192,13760
djurraev,kostbi4,13361
djurraev,n3koglai,12373
djurraev,strogo1337,12248
djurraev,karavay46,10915
djurraev,weplaycsgo_ru,10497
mokouliszt1,stylishnoob4,17995
mokouliszt1,oniyadayo,15774
mokouliszt1,spygea,13444
rizzo,rocketleague,24387
moonstudio_ru,weplaycsgo_ru,15832
faux,mmorpg,19757
sirmaza,thegrefg,21216
sirmaza,valorant,10989
jungtaejune,kimdoe,26019
jungtaejune,naseongkim,18375
jungtaejune,saddummy,14760
jungtaejune,pacific8815,10518
curtisryan,koil,27150
curtisryan,silent,23495
curtisryan,shotz,23026
curtisryan,summit1g,20977
curtisryan,xqcow,19409
curtisryan,ssaab,19051
curtisryan,gtawiseguy,16025
curtisryan,dwjft,15872
curtisryan,hutchmf,14106
curtisryan,ramee,13841
curtisryan,sykkuno,11715
curtisryan,kyle,11671
curtisryan,timmac,10816
curtisryan,ray__c,10275
boraslegend,castro_1021,18965
boraslegend,runthefutmarket,17864
boraslegend,easportsfifa,10701
sapnapalt,tubbo,23997
sapnapalt,wilbursoot,20060
sapnapalt,thisisnotgeorgenotfound,18197
sapnapalt,tommyinnit,14348
healthygamer_gg,xqcow,12542
healthygamer_gg,mizkif,10249
ggbb528,relaxing234,24854
ggbb528,guanweiboy,14772
ggbb528,godjj,14449
ggbb528,never_loses,14148
dapr,valorant,25231
dapr,shahzam,22777
dapr,sinatraa,20547
dapr,kyedae,19575
dapr,tarik,17604
dapr,shroud,15444
dapr,subroza,15066
dapr,s0mcs,13687
dapr,wardell,10981
dapr,hiko,10020
awesamdude,ranboolive,27527
awesamdude,tubbo,26287
awesamdude,foolish_gamers,25683
