source,target,weight
aunkere,paradeev1ch,15980
aunkere,fandercs,14931
aunkere,des0ut,14834
aunkere,rachelr,12939
aunkere,koreshzy,12568
aunkere,ekatze007,12543
aunkere,blastpremier,11536
aunkere,by_owl,11471
aunkere,strogo1337,11359
aunkere,whoplohoyparen,11118
aunkere,nafany_,10839
aunkere,shadowkekw,10498
aunkere,yekindar,10467
aunkere,gensyxa,10442
aunkere,inkmate0,10153
aunkere,jojohf,10049
hyperrattv,lvndmark,50698
hyperrattv,shroud,32909
hyperrattv,willerz,28955
hyperrattv,pestily,27385
hyperrattv,summit1g,25094
hyperrattv,tigz,19794
hyperrattv,trey24k,19075
hyperrattv,smittystone,18250
hyperrattv,xqcow,14663
hyperrattv,sequisha,13234
nix,rostislav_999,19844
nix,sh4dowehhh,18483
nix,topsonous,16963
nix,silvername,15533
nix,stray228,15045
nix,s1mple,12191
nix,nooneboss,11757
nix,tpabomah,10928
nix,paradeev1ch,10926
nix,weplaycsgo_ru,10531
nix,recrent,10529
karasmai,loltyler1,35788
karasmai,lcs,20487
karasmai,lec,20340
karasmai,ratirl,15773
karasmai,tfblade,15638
karasmai,midbeast,14311
karasmai,lck,13579
karasmai,lol_nemesis,13054
karasmai,tarzaned,11037
karasmai,xqcow,10887
bbbb87,guanweiboy,37543
bbbb87,never_loses,31911
bbbb87,relaxing234,30124
bbbb87,wayne75525,23674
bbbb87,uzra,20629
bbbb87,yulihong22,19850
bbbb87,kannachan524,19101
bbbb87,kiss_850722,18500
bbbb87,et_1231,18092
bbbb87,kyo1984123,17905
bbbb87,m092230,17358
bbbb87,wtf_winds123,16492
bbbb87,sweetcampercs,15819
bbbb87,gearbaby1010,15683
bbbb87,bebelolz,15329
bbbb87,roieee,15128
bbbb87,beryl_lulu,15044
bbbb87,ggbb528,14379
bbbb87,godjj,13773
bbbb87,lpl,13670
bbbb87,qq7925168,13250
bbbb87,mistakelolz,12506
bbbb87,lck,11157
bbbb87,xargon0731,10597
bbbb87,woohankyung,10071
welyn,willerz,15213
boyminoru,rebirthztv,49037
boyminoru,jackeyy,39926
boyminoru,xerxqc,31841
boyminoru,duckmanzch,22889
boyminoru,genostyletv,17255
boyminoru,fpsthailand,16475
boyminoru,ihavecpu,11735
scoped,sypherpk,13256
scoped,sommerset,12894
scoped,tfue,10644
lacari,sodapoppin,32734
lacari,xqcow,30917
lacari,mizkif,29225
lacari,veibae,24564
lacari,loltyler1,22456
lacari,skippypoppin,17312
lacari,nmplol,17169
lacari,moonmoon,16990
lacari,pokelawls,16435
lacari,roflgator,14185
lacari,zackrawrr,12270
lacari,maya,12102
lacari,pokimane,11856
lacari,summit1g,11013
lacari,shroud,11011
lacari,lirik,10723
lacari,trainwreckstv,10296
lacari,nyanners,10123
lacari,lec,10095
lacari,lcs,10016
mande,tsm_imperialhal,38080
mande,sweetdreams,32257
mande,shivfps,25439
mande,rogue,20224
mande,nickmercs,14566
mande,playapex,13494
mande,tfue,13139
mande,taxi2g,12267
mande,nicewigg,12215
mande,sz_taisheen,12061
mande,xqcow,11439
mande,stormen,10951
mande,snip3down,10609
mande,verhulst,10271
maghla,ponce,23576
maghla,zerator,21834
maghla,squeezie,14857
maghla,mistermv,14263
maghla,sardoche,11732
maghla,otplol_,10864
maghla,tonton,10290
awfdota,icebergdoto,37553
awfdota,dota2ruhub,36823
awfdota,dota2mc_ru,31036
awfdota,nix,25358
awfdota,epic_d2cl,23530
awfdota,sh4dowehhh,22796
awfdota,justcooman,22204
awfdota,just_ns,22169
awfdota,rostislav_999,20411
awfdota,topsonous,19528
awfdota,stray228,15930
awfdota,nooneboss,14076
awfdota,daxak,12965
awfdota,buster,12746
awfdota,n3koglai,12732
awfdota,dreadztv,12729
awfdota,silvername,12489
awfdota,tpabomah,12481
awfdota,s1mple,11614
awfdota,godhunt,11518
awfdota,weplaycsgo_ru,11357
awfdota,xboct,11138
awfdota,illidanstr,10786
awfdota,stariy_bog,10080
kubx,matek,15204
kubx,zony,10695
el_yuste,ibai,55497
el_yuste,elxokas,50820
el_yuste,illojuan,45196
el_yuste,thegrefg,31041
el_yuste,lvpes,29532
el_yuste,knekro,27597
el_yuste,rubius,22975
el_yuste,esportmaniacos,21717
el_yuste,werlyb,20863
el_yuste,ernesbarbeq,18935
el_yuste,rubenmartinweb,16475
el_yuste,lolitofdez,16156
el_yuste,elmiillor,16057
el_yuste,luzu,15627
el_yuste,tvander,13531
el_yuste,reventxz,12112
el_yuste,g4g_revenant,11435
el_yuste,iamcristinini,11426
el_yuste,jujalag,11224
el_yuste,masi_rodriguez,10146
el_yuste,papigavitv,10056
barcagamer,juansguarnizo,41847
barcagamer,elded,26232
barcagamer,rubius,23208
barcagamer,elmariana,23047
barcagamer,thegrefg,20877
barcagamer,missasinfonia,17633
barcagamer,ibai,17059
barcagamer,elspreen,15589
barcagamer,elxokas,13305
barcagamer,robertocein,12592
barcagamer,robleis,11376
barcagamer,zilverk,10164
dota2ruhub2,epic_d2cl,40434
dota2ruhub2,weplaycsgo_ru,20929
dota2ruhub2,just_ns,16073
dota2ruhub2,icebergdoto,14380
dota2ruhub2,dota2ruhub3,13744
dota2ruhub2,godhunt,12126
dota2ruhub2,stray228,11173
dota2ruhub2,topsonous,10846
axtlol,casimito,34783
axtlol,yoda,31061
axtlol,gaules,28086
axtlol,cblol,25226
axtlol,jukes,21818
axtlol,fnxlntc,17376
axtlol,sonecarox,15880
axtlol,baiano,15362
axtlol,rakin,15305
axtlol,gafallen,13926
axtlol,gratis150ml,12904
axtlol,yetz,10891
axtlol,pijack11,10692
axtlol,deercheerup,10023
shanks_ttv,tarik,41915
shanks_ttv,sinatraa,39000
shanks_ttv,subroza,32978
shanks_ttv,wardell,32720
shanks_ttv,sick_cs,30792
shanks_ttv,valorant,27741
shanks_ttv,tenz,25837
shanks_ttv,shroud,16556
shanks_ttv,xqcow,15158
lospollostv,yourragegaming,18258
lospollostv,xqcow,15966
lospollostv,trainwreckstv,15150
lospollostv,nickmercs,12197
sanchovies,xqcow,20987
sanchovies,sodapoppin,15218
sanchovies,thebausffs,12883
sanchovies,tfblade,10847
elrichmc,ibai,28634
elrichmc,elxokas,27799
elrichmc,thegrefg,23937
elrichmc,rubius,23894
elrichmc,illojuan,16919
elrichmc,elspreen,15250
elrichmc,menostrece,14834
elrichmc,juansguarnizo,13735
elrichmc,lolitofdez,13250
elrichmc,shadoune666,11038
shotz,xqcow,39315
shotz,ssaab,34758
shotz,sykkuno,27912
shotz,silent,27108
shotz,summit1g,22821
shotz,timmac,20848
shotz,whippy,18894
shotz,uhsnow,18347
shotz,zerkaa,13927
shotz,travpiper,13822
shotz,uberhaxornova,12236
wpghd321,yapyap30,34198
wpghd321,zilioner,21225
wpghd321,yeji429,16545
wpghd321,xkwhd,16159
wpghd321,yumyumyu77,14417
bonjwa,dhalucard,24985
bonjwa,pietsmiet,17855
bonjwa,gronkh,17038
bonjwa,vlesk,16824
bonjwa,maxim,14755
bonjwa,shurjoka,11385
bonjwa,mon_official,11240
bonjwa,edelive,10718
bonjwa,rocketbeanstv,10182
awesamdude,karljacobs,41398
awesamdude,foolish_gamers,38962
awesamdude,karlnetwork,38368
awesamdude,quackity,36241
awesamdude,georgenotfound,33898
awesamdude,wilbursoot,33601
awesamdude,manatreed,30937
awesamdude,ranboolive,30194
awesamdude,sapnap,29575
awesamdude,philza,28473
awesamdude,dreamwastaken,28220
awesamdude,tubbolive,27825
awesamdude,tommyinnit,25705
awesamdude,sapnapalt,25160
awesamdude,tubbo,24693
awesamdude,punz,23264
awesamdude,badboyhalo,20608
awesamdude,jackmanifoldtv,19587
awesamdude,dreamalt_,18132
awesamdude,thisisnotgeorgenotfound,18114
awesamdude,tinakitten,17924
awesamdude,quackitytoo,17687
awesamdude,sneegsnag,17651
awesamdude,billzo,14452
awesamdude,hannahxxrose,12704
awesamdude,eret,11645
dansgaming,gamesdonequick,19585
dansgaming,lirik,18222
dansgaming,sodapoppin,13619
dansgaming,summit1g,11918
dansgaming,shroud,11798
dansgaming,xqcow,10497
fpsthailand,rebirthztv,16378
fpsthailand,superbuss_,16008
fpsthailand,jackeyy,11804
fpsthailand,viperdemon,10871
perxitaa,thegrefg,26337
perxitaa,rubius,22375
perxitaa,reborn_live,21945
perxitaa,xxxthefocusxxx,14698
gladd,shroud,14070
laink,ponce,21718
laink,zerator,18085
laink,mistermv,15159
laink,squeezie,14847
laink,sardoche,13820
laink,otplol_,12014
laink,xari,11568
laink,lestream,10861
laink,locklear,10264
laink,wankilstudio,10058
pacific8815,yapyap30,29036
pacific8815,saddummy,27346
pacific8815,wpghd321,25877
pacific8815,zilioner,25809
pacific8815,runner0608,23835
pacific8815,ses836,23792
pacific8815,rkdthdus930,21244
pacific8815,pjs9073,19699
pacific8815,rhdowgps,19614
pacific8815,yumyumyu77,18717
pacific8815,tmxk319,16821
pacific8815,so_urf,14107
pacific8815,yeji429,12868
pacific8815,xkwhd,10294
pacific8815,yoowooyang,10001
exfilcamper,pestily,44423
exfilcamper,lvndmark,38207
exfilcamper,shroud,30056
exfilcamper,willerz,28229
exfilcamper,geekseh,24426
exfilcamper,sequisha,21122
exfilcamper,summit1g,19077
exfilcamper,gingy,16726
exfilcamper,veritas,12236
exfilcamper,ghostfreak66,12218
exfilcamper,hutchmf,11341
exfilcamper,jenntacles,11210
exfilcamper,ironfists_tv,10902
exfilcamper,jaybaybay,10476
exfilcamper,walker,10392
adeptthebest,xqcow,49186
adeptthebest,buddha,35987
adeptthebest,anthonyz,34783
adeptthebest,dwjft,31630
adeptthebest,sykkuno,31082
adeptthebest,ssaab,28312
adeptthebest,ray__c,25158
adeptthebest,blaustoise,24899
adeptthebest,penta,22680
adeptthebest,gtawiseguy,22489
adeptthebest,kyle,21992
adeptthebest,timmac,21537
adeptthebest,whippy,20992
adeptthebest,koil,20388
adeptthebest,omie,19490
adeptthebest,shotz,19141
adeptthebest,silent,18485
adeptthebest,crystalst,17330
adeptthebest,fuslie,16458
adeptthebest,uhsnow,15938
adeptthebest,summit1g,15702
adeptthebest,harry,15634
adeptthebest,nathankb_,14570
adeptthebest,curtisryan,13992
adeptthebest,mizkif,13430
adeptthebest,pokelawls,11863
adeptthebest,zerkaa,11856
adeptthebest,travpiper,11832
adeptthebest,uberhaxornova,11622
adeptthebest,sodapoppin,11457
adeptthebest,wolfabelle,11348
adeptthebest,burn,11339
adeptthebest,bananabrea,11217
adeptthebest,pokimane,10674
adeptthebest,lunaoni,10299
adeptthebest,nmplol,10066
adeptthebest,hasanabi,10001
kimdoe,zilioner,22807
kimdoe,saddummy,20437
kimdoe,nokduro,17758
kimdoe,naseongkim,17524
kimdoe,lck_korea,17297
kimdoe,ses836,15658
kimdoe,pacific8815,15322
kimdoe,rooftopcat99,14192
kimdoe,kss7749,12512
kimdoe,pjs9073,11270
kimdoe,yapyap30,11146
kimdoe,runner0608,10452
stormen,tsm_imperialhal,21737
stormen,sweetdreams,18376
stormen,tfue,12990
aminematue,kamet0,33406
aminematue,rebeudeter,32459
aminematue,jlamaru,30924
aminematue,gotaga,28814
aminematue,jltomy,26602
aminematue,domingo,21223
aminematue,sardoche,17760
aminematue,squeezie,16446
aminematue,otplol_,15498
aminematue,jlbichouu,14266
aminematue,chap_gg,12093
aminematue,waolol1,11675
aminematue,pauleta_twitch,11547
aminematue,etoiles,11316
aminematue,yassencore,10530
asiagodtonegg3be0,wayne75525,29909
asiagodtonegg3be0,relaxing234,29125
asiagodtonegg3be0,bbbb87,26394
asiagodtonegg3be0,never_loses,21418
asiagodtonegg3be0,guanweiboy,21347
asiagodtonegg3be0,kyo1984123,16180
asiagodtonegg3be0,uzra,15258
asiagodtonegg3be0,et_1231,14935
asiagodtonegg3be0,sweetcampercs,14356
asiagodtonegg3be0,kannachan524,13706
asiagodtonegg3be0,yulihong22,13561
asiagodtonegg3be0,wtf_winds123,12926
asiagodtonegg3be0,beryl_lulu,12640
asiagodtonegg3be0,kiss_850722,12546
asiagodtonegg3be0,godjj,11418
asiagodtonegg3be0,ggbb528,11298
asiagodtonegg3be0,qq7925168,11037
asiagodtonegg3be0,gearbaby1010,10842
asiagodtonegg3be0,bebelolz,10576
asiagodtonegg3be0,lpl,10259
rubenmartinweb,thegrefg,31841
rubenmartinweb,rubius,17897
rubenmartinweb,sirolopez56,15067
rubenmartinweb,tvander,10972
rubenmartinweb,spursito,10734
starsmitten,xchocobars,21848
starsmitten,sykkuno,19878
starsmitten,xqcow,15939
starsmitten,yvonnie,13819
starsmitten,tinakitten,11749
hjune,illojuan,17784
hjune,rubius,16421
hjune,ibai,14028
hjune,lolitofdez,13994
hjune,thegrefg,13783
hjune,shroud,12861
hjune,posty,12696
hjune,xqcow,12620
aspaszin,coreano,39070
aspaszin,sacy,35033
aspaszin,tteuw,33406
aspaszin,frttt,33143
aspaszin,tixinhadois,32238
aspaszin,casimito,24833
aspaszin,xandfps,23045
aspaszin,tck10,20215
aspaszin,gaules,18984
aspaszin,fnxlntc,14346
aspaszin,leticiaxmotta,14328
aspaszin,loud_coringa,12407
aspaszin,saadhak,12355
aspaszin,cblol,12184
aspaszin,oldmanspacca,11128
aspaszin,gafallen,11029
kitboga,xqcow,12209
karahancaster,wtcn,56790
karahancaster,sizophren,43798
karahancaster,ubeka_,28347
karahancaster,valorant_esports_tr,27536
karahancaster,kendinemuzisyen,25046
karahancaster,pauratv,20423
karahancaster,saamtwo,14717
karahancaster,unlostv,13194
karahancaster,legoo,12467
karahancaster,vladimirpetrenko,12370
karahancaster,mujs_,11154
karahancaster,russzfps,10547
brucegrannec,gotaga,23205
brucegrannec,yomax,22390
brucegrannec,rocky_,22234
brucegrannec,robert87000,15527
brucegrannec,pauleta_twitch,15266
brucegrannec,domingo,14556
brucegrannec,kamet0,13080
brucegrannec,lestwinsfifa,11186
brucegrannec,jlamaru,10067
saruei,veibae,22796
saruei,snuffy,16890
saruei,zentreya,14341
saruei,silvervale,11970
giggand,montanablack88,32611
giggand,trymacs,22280
giggand,mckytv,17465
giggand,scurrows,15692
giggand,xrohat,14524
giggand,therealknossi,13232
giggand,real_bazzi,13042
giggand,gtasty,10966
giggand,orangemorange,10405
iamjp_cr,ibai,36575
iamjp_cr,thegrefg,34040
iamjp_cr,surgicalgoblin,16402
iamjp_cr,rubius,14998
iamjp_cr,illojuan,13674
iamjp_cr,juansguarnizo,11980
iamjp_cr,lolitofdez,11375
iamjp_cr,pompeyo4,11362
iamjp_cr,kodigogg,10988
niko,s1mple,36458
niko,weplaycsgo_ru,11188
niko,tarik,10057
ubeka_,wtcn,52548
ubeka_,valorant_esports_tr,25680
ubeka_,unlostv,16431
nerdstreet,valorant,46487
nerdstreet,tarik,31031
nerdstreet,shahzam,29828
nerdstreet,sinatraa,22749
nerdstreet,wardell,21932
nerdstreet,sick_cs,20886
nerdstreet,subroza,20616
nerdstreet,tenz,17975
nerdstreet,s0mcs,16589
nerdstreet,prodval,15027
nerdstreet,shroud,14472
nerdstreet,nerdstreetb,12784
nerdstreet,shanks_ttv,11815
nerdstreet,xqcow,10099
steelmage,zizaran,29205
berkriptepe,wtcn,45464
berkriptepe,sizophren,29362
berkriptepe,kendinemuzisyen,22574
berkriptepe,elraenn,21715
berkriptepe,ubeka_,20309
berkriptepe,cned,18072
berkriptepe,valorant_esports_tr,17966
berkriptepe,unlostv,16336
berkriptepe,karahancaster,15874
berkriptepe,saamtwo,13137
berkriptepe,legoo,12494
berkriptepe,pauratv,11680
berkriptepe,helliantv,11617
berkriptepe,jrokezftw,11319
berkriptepe,eray,10438
shiphtur,starsmitten,16536
shiphtur,sykkuno,13982
shiphtur,xqcow,13341
shiphtur,xchocobars,12771
shiphtur,yvonnie,10799
shiphtur,shroud,10139
eray,wtcn,44272
eray,kendinemuzisyen,44238
eray,jrokezftw,34551
eray,sizophren,29021
eray,hype,21876
eray,zeusidiouss,12173
eray,saamtwo,12034
eray,karahancaster,11409
eray,ubeka_,10839
eray,rraenee,10712
eray,valorant_esports_tr,10250
nicklink,yoda,34811
nicklink,pijack11,27303
nicklink,revolta,12339
nicklink,yulla,10899
et_1231,relaxing234,20438
et_1231,kannachan524,17441
et_1231,yulihong22,13819
et_1231,guanweiboy,13786
et_1231,woohankyung,12825
et_1231,uzra,12730
et_1231,never_loses,12607
et_1231,wayne75525,12572
et_1231,kyo1984123,11889
et_1231,kiss_850722,11610
et_1231,namin1004,11166
llobeti4,thegrefg,36984
llobeti4,lolitofdez,15227
llobeti4,rubius,14648
llobeti4,nakoo_fn,13852
llobeti4,mixwell,12444
llobeti4,spursito,10258
strogo1337,whoplohoyparen,20927
strogo1337,zloyn,14607
strogo1337,weplaycsgo_ru,14279
classybeef,trainwreckstv,41095
classybeef,roshtein,33920
classybeef,xposed,15318
classybeef,vondice,13419
classybeef,prodigyddk,11567
classybeef,frankdimes,11284
broeki1,noway4u_sir,43730
broeki1,tolkinlol,31270
broeki1,primeleague,30579
broeki1,eintrachtspandau,24274
broeki1,lec,20541
broeki1,solaaaa,19945
broeki1,summonersinnlive,19768
broeki1,kutcherlol,19760
broeki1,maxim,18923
broeki1,sologesang,17021
broeki1,lpgjustjohnny,14679
broeki1,lcs,13332
papaplatte,trymacs,29660
papaplatte,unsympathisch_tv,18588
papaplatte,ungespielt,16588
papaplatte,therealknossi,11106
christianvieriofficial,zanoxvii,21326
christianvieriofficial,tumblurr,11933
christianvieriofficial,grenbaud,10639
qseng66,real_bazzi,32021
qseng66,xrohat,29868
qseng66,trymacs,23544
qseng66,therealknossi,21894
qseng66,spartatheoriginal,18545
qseng66,unsympathisch_tv,10212
sologesang,tolkinlol,20196
sologesang,summonersinnlive,14980
melharucos,silvername,15363
melharucos,voodoosh,15277
melharucos,mistafaker,12156
melharucos,welovegames,11330
melharucos,unclebjorn,10284
uhsnow,xqcow,31260
uhsnow,whippy,18355
uhsnow,wolfabelle,14820
bakeezy,lvndmark,38260
bakeezy,willerz,27610
bakeezy,shroud,27350
bakeezy,geekseh,23251
bakeezy,pestily,23072
bakeezy,deadlyslob,17700
bakeezy,gingy,17477
bakeezy,battlestategames,17347
bakeezy,mzdunk,16788
bakeezy,sequisha,16257
bakeezy,summit1g,15874
bakeezy,ironfists_tv,12457
bakeezy,bnans,12378
bakeezy,glorious_e,11647
bakeezy,hyperrattv,11183
bakeezy,hutchmf,10971
bakeezy,jaybaybay,10880
bakeezy,exfilcamper,10824
bakeezy,trentau,10799
bakeezy,quattroace,10616
bakeezy,jenntacles,10352
bakeezy,walker,10314
alptv,wtcn,49487
alptv,sizophren,35513
alptv,ubeka_,26273
alptv,karahancaster,25591
alptv,kendinemuzisyen,23836
alptv,valorant_esports_tr,23460
alptv,berkriptepe,22907
alptv,elraenn,20841
alptv,unlostv,18866
alptv,helliantv,18753
alptv,cned,17826
alptv,pauratv,14801
alptv,saamtwo,13941
alptv,jrokezftw,12840
alptv,legoo,12795
alptv,eray,11721
alptv,hype,10825
mount,zerobadass,20061
mount,zugorow,13289
runner0608,wpghd321,27701
runner0608,yapyap30,26850
runner0608,saddummy,23979
runner0608,ses836,23433
runner0608,zilioner,18703
runner0608,yumyumyu77,16816
runner0608,tmxk319,16569
runner0608,so_urf,15016
runner0608,yeji429,13201
runner0608,yoowooyang,11430
runner0608,tst1023,11237
runner0608,snarang,10767
runner0608,xkwhd,10384
mobilmobil,shuteye_orange,17436
mobilmobil,zrush,16746
mobilmobil,relaxing234,14052
mobilmobil,xargon0731,13779
mobilmobil,uzra,13742
mobilmobil,wtf_winds123,11653
nokokopuffs,tsm_imperialhal,33829
nokokopuffs,sweetdreams,28143
nokokopuffs,shivfps,22750
nokokopuffs,rogue,18120
nokokopuffs,tfue,13848
nokokopuffs,playapex,13296
nokokopuffs,snip3down,11415
sasatikk,stylishnoob4,48402
sasatikk,spygea,33988
sasatikk,sutanmi,14599
holyphoenix,wtcn,22930
holyphoenix,riotgamesturkish,15772
holyphoenix,naru,14940
holyphoenix,zeitnotlol,14880
holyphoenix,pankyy,14477
holyphoenix,lynxcerezlol,12953
holyphoenix,kendinemuzisyen,12295
holyphoenix,uthenera,10443
holyphoenix,lec,10145
burn,xqcow,35259
burn,dwjft,27675
burn,sykkuno,26110
burn,kyle,25850
burn,penta,24342
burn,ssaab,22492
burn,ray__c,20428
burn,crystalst,18822
burn,whippy,17885
burn,gtawiseguy,17067
burn,timmac,15979
burn,harry,14670
burn,koil,14437
burn,uhsnow,14237
burn,travpiper,14193
burn,omie,13433
burn,nathankb_,12601
burn,fuslie,12349
burn,sodapoppin,10960
burn,mizkif,10546
burn,shotz,10247
burn,disguisedtoast,10088
burn,pokelawls,10066
ale_apoka,gaules,54112
ale_apoka,fnxlntc,42221
ale_apoka,gafallen,40739
ale_apoka,casimito,33846
ale_apoka,liminhag0d,32970
ale_apoka,boltz,31566
ale_apoka,mch_agg,29115
ale_apoka,deercheerup,25111
ale_apoka,bt0tv,19690
ale_apoka,fer,13760
ale_apoka,rnakano,11447
ale_apoka,nahzinhaa,10289
destiny,xqcow,21688
destiny,mizkif,16730
destiny,sodapoppin,15739
destiny,hasanabi,13843
destiny,loltyler1,12494
destiny,esfandtv,11210
destiny,trainwreckstv,10316
eldemente,elspreen,26044
eldemente,ibai,23899
eldemente,goncho,22863
eldemente,thegrefg,19205
eldemente,robleis,18788
eldemente,litkillah,18443
eldemente,rubius,16889
eldemente,elxokas,15438
eldemente,unicornio,14576
eldemente,juansguarnizo,14482
homyatol,panetty,18670
homyatol,tumblurr,18377
homyatol,zanoxvii,16462
homyatol,ilgabbrone,15617
homyatol,ilmasseo,12674
homyatol,therealmarzaa,11710
homyatol,pow3rtv,10378
rayditz,robinsongz,25569
rayditz,scarra,18331
rayditz,souless,18148
rayditz,spencer_tft,12079
rayditz,xqcow,11030
mahluna,noway4u_sir,12848
mahluna,tolkinlol,11240
mahluna,vlesk,11216
mahluna,pietsmiet,10957
mahluna,rvnxmango,10703
mahluna,trymacs,10657
mahluna,maxim,10042
mahluna,ungespielt,10026
quattroace,shroud,22404
quattroace,willerz,18999
quattroace,summit1g,14774
quattroace,xqcow,10776
quattroace,sequisha,10050
kennys,s1mple,20472
kennys,tarik,11812
bobbypoffgaming,teepee,17756
bobbypoffgaming,nikolarn,15298
bobbypoffgaming,sidelogic,15228
bobbypoffgaming,therealzbluewater,14622
bobbypoffgaming,emma,14255
bobbypoffgaming,huskerrs,13748
bobbypoffgaming,swagg,13460
bobbypoffgaming,symfuhny,12877
bobbypoffgaming,nightlennn,12124
bobbypoffgaming,joewo,11891
bobbypoffgaming,nickmercs,11781
bobbypoffgaming,mutex,10303
bronnks7,casimito,57840
bronnks7,gaules,23090
bronnks7,pigzadaxd,17573
bronnks7,fnxlntc,11875
bronnks7,yoda,10316
bronnks7,gafallen,10260
eintrachtspandau,primeleague,35521
eintrachtspandau,noway4u_sir,30616
eintrachtspandau,tolkinlol,21757
eintrachtspandau,lec,17053
eintrachtspandau,summonersinnlive,16312
eintrachtspandau,maxim,15758
eintrachtspandau,solaaaa,13615
eintrachtspandau,kutcherlol,12006
eintrachtspandau,lpgjustjohnny,10817
eintrachtspandau,sologesang,10684
eintrachtspandau,lcs,10464
remsua,xayoo_,19419
remsua,vysotzky,15279
remsua,rybsonlol_,13746
remsua,youngmulti,13421
tarzaned,tfblade,16109
tarzaned,xqcow,14377
tanzverbot,trymacs,22980
tanzverbot,therealknossi,20114
tanzverbot,ungespielt,15495
tanzverbot,unsympathisch_tv,12292
tanzverbot,xrohat,10835
rocky_,yomax,27966
sonecarox,yoda,17978
smexysyt,trymacs,28796
smexysyt,tisischubech,23180
rooftopcat99,zilioner,21699
rooftopcat99,ses836,13709
rooftopcat99,saddummy,13601
robertocein,rubius,20605
robertocein,thegrefg,17591
robertocein,robleis,10286
alphacast,zerator,26427
alphacast,joueur_du_grenier,21377
alphacast,mistermv,19832
alphacast,antoinedaniel,19236
alphacast,ponce,18057
alphacast,domingo,16871
alphacast,gotaga,13946
alphacast,etoiles,13516
alphacast,kamet0,13421
alphacast,tonton,12691
alphacast,mynthos,12473
alphacast,littlebigwhale,12369
alphacast,sardoche,11414
alphacast,otplol_,11022
alphacast,lestream,10783
alphacast,maghla,10262
bullseye,makatao,20871
bullseye,dunduk,20698
bullseye,maza4kst,14262
bullseye,rasty_airsoft,13319
bullseye,recrent,11710
genburten,tsm_imperialhal,35991
genburten,sweetdreams,26987
genburten,iitztimmy,23121
genburten,shivfps,20169
genburten,rogue,17089
genburten,nickmercs,15643
genburten,mande,15499
genburten,verhulst,12232
genburten,nicewigg,11748
genburten,playapex,11376
genburten,snip3down,11304
genburten,tfue,11250
papomc,thegrefg,19196
papomc,rubius,13933
natalan,rubius,17411
natalan,thegrefg,10883
followgrubby,gamesdonequick,10058
wayne75525,wtf_winds123,13063
wayne75525,yulihong22,11411
cct_ru,weplaycsgo_ru,39466
cct_ru,dota2mc_ru,18902
cct_ru,dota2ruhub,18868
cct_ru,epic_d2cl,14716
cct_ru,cct_ru3,12249
cct_ru,s1mple,11786
cct_ru,dota2ruhub2,11434
agraelus,herdyn,16384
agraelus,czechcloud,13727
agraelus,artix,12162
agraelus,resttpowered,10556
nniru,stylishnoob4,17248
nniru,spygea,10874
putupau,rubius,15403
putupau,thegrefg,11567
sooflower,woohankyung,21453
ghostfreak66,lvndmark,28838
ghostfreak66,veritas,28087
ghostfreak66,sequisha,27019
ghostfreak66,pestily,25045
ghostfreak66,shroud,24220
ghostfreak66,willerz,21950
ghostfreak66,gingy,16628
ghostfreak66,summit1g,14649
ghostfreak66,jenntacles,12157
ghostfreak66,ironfists_tv,12141
ghostfreak66,jaybaybay,11582
ghostfreak66,nyxia,11377
ghostfreak66,walker,10475
ricoy23,thegrefg,37111
ricoy23,rubius,31704
ricoy23,silithur,10182
doaenel,loltyler1,29854
doaenel,ratirl,20959
doaenel,lec,20301
doaenel,karasmai,17986
doaenel,drututt,17848
doaenel,lcs,17596
doaenel,doublelift,14347
doaenel,lol_nemesis,13143
doaenel,xqcow,12855
doaenel,thebausffs,12763
doaenel,gosu,12128
doaenel,midbeast,11904
doaenel,tarzaned,11348
doaenel,lck,11183
doaenel,jankos,10597
doaenel,tfblade,10576
lexveldhuis,spraggy,17163
lexveldhuis,trainwreckstv,12259
jeeltv,ponce,21903
jeeltv,zerator,17158
jeeltv,maghla,14968
jeeltv,kamet0,14597
jeeltv,joueur_du_grenier,12310
jeeltv,squeezie,11785
jeeltv,sardoche,11648
jeeltv,mistermv,11142
jeeltv,otplol_,11047
jeeltv,littlebigwhale,10619
jeeltv,lestream,10577
jeeltv,tonton,10338
surgicalgoblin,thegrefg,25316
ethos,shahzam,26357
ethos,tarik,24938
ethos,sinatraa,21670
ethos,wardell,19997
ethos,tenz,18832
ethos,sick_cs,17578
ethos,prodval,17223
ethos,subroza,15991
ethos,valorant,15811
ethos,s0mcs,14060
ethos,hiko,13736
ethos,iitztimmy,12293
ethos,shroud,11748
wtf_winds123,zrush,12320
wtf_winds123,yulihong22,12185
wtf_winds123,xargon0731,10701
jbzzed,kamet0,26058
jbzzed,sardoche,19190
jbzzed,otplol_,17064
jbzzed,zerator,15441
jbzzed,squeezie,11856
jbzzed,jlamaru,10699
jbzzed,waolol1,10226
jbzzed,solary,10003
pwrdesports1,topsonous,21013
pwrdesports1,qojqva,12166
maxmears,rubius,31959
maxmears,thegrefg,28858
ahrinyan,buster,25261
ahrinyan,n3koglai,24416
ahrinyan,evelone192,19059
ahrinyan,dmitry_lixxx,18910
ahrinyan,paradeev1ch,18378
ahrinyan,strogo,16481
ahrinyan,koreshzy,14694
ahrinyan,gensyxa,13968
ahrinyan,by_owl,13541
ahrinyan,s1mple,13166
ahrinyan,ekatze007,12793
ahrinyan,whoplohoyparen,12435
